cont_id,part_id,hh_id,sday_part_id,cnt_age_exact,cnt_age_est_min,cnt_age_est_max,cnt_gender,cnt_home,cnt_school,cnt_work,cnt_transport,cnt_leisure,cnt_otherplace,frequency_multi,phys_contact,duration_multi,location
19679,906,HH826,1,,13,18,M,0,1,0,,,0,,2,,other
19680,906,HH826,1,,35,59,F,0,0,0,,,1,,1,,other
19681,906,HH826,1,,35,59,F,0,0,0,,,1,,1,,other
19682,906,HH826,1,15,13,18,M,0,1,0,,,0,,1,,other
19683,906,HH826,1,14,13,18,M,1,0,0,,,0,,2,,house
19684,906,HH826,1,17,19,34,M,0,0,0,,,1,,1,,other
19685,906,HH826,1,5,1,5,F,1,0,0,,,0,,1,,house
19686,906,HH826,1,,1,5,F,1,0,0,,,0,,2,,house
19687,906,HH826,1,17,13,18,F,1,0,0,,,0,,2,,house
19688,906,HH826,1,13,13,18,F,0,1,0,,,0,,1,,other
19689,906,HH826,1,23,19,34,M,0,0,0,,,1,,2,,other
19690,906,HH826,1,0,0,0,F,0,0,0,,,1,,1,,other
19691,906,HH826,1,11,6,12,F,0,1,0,,,0,,2,,other
19692,906,HH826,1,12,6,12,F,0,1,0,,,0,,2,,other
19693,906,HH826,1,21,19,34,F,0,0,0,,,1,,2,,other
19694,906,HH826,1,,13,18,M,0,0,0,,,1,,1,,other
19695,906,HH826,1,,19,34,M,0,0,0,,,1,,2,,other
19696,906,HH826,1,,35,59,M,1,0,0,,,0,,2,,house
19697,906,HH826,1,,35,59,F,0,1,0,,,0,,2,,other
19698,906,HH826,1,12,6,12,F,1,0,0,,,0,,1,,house
19699,906,HH826,1,15,13,18,F,1,0,0,,,0,,1,,house
19700,906,HH826,2,14,13,18,F,0,1,0,,,0,,2,,other
19701,906,HH826,2,14,13,18,F,0,0,0,,,1,,1,,other
19702,906,HH826,2,10,6,12,"",1,0,0,,,0,,1,,house
19703,906,HH826,2,,19,34,F,0,0,0,,,1,,1,,other
19704,906,HH826,2,,13,18,M,0,1,0,,,0,,2,,other
19705,906,HH826,2,,13,18,F,0,1,0,,,0,,1,,other
19706,906,HH826,2,,35,59,M,1,0,0,,,0,,2,,house
19707,906,HH826,2,,60,105,M,1,0,0,,,0,,2,,house
19708,906,HH826,2,74,60,105,F,1,0,0,,,0,,2,,house
19709,906,HH826,2,,35,59,F,0,0,0,,,1,,1,,other
19710,906,HH826,2,20,19,34,M,1,0,0,,,0,,1,,house
19711,906,HH826,2,,19,34,F,0,1,0,,,0,,2,,other
19712,906,HH826,2,10,6,12,F,0,0,0,,,1,,2,,other
19713,906,HH826,2,15,13,18,F,0,0,0,,,1,,2,,other
19714,906,HH826,2,19,19,34,F,0,0,0,,,1,,1,,other
19715,906,HH826,2,,6,12,M,0,1,0,,,0,,2,,other
19716,906,HH826,2,,13,18,M,0,1,0,,,0,,2,,other
19717,906,HH826,2,,13,18,M,0,1,0,,,0,,1,,other
19718,906,HH826,2,,13,18,F,0,1,0,,,0,,1,,other
19719,906,HH826,2,,13,18,M,0,1,0,,,0,,1,,other
19720,906,HH826,2,,13,18,F,0,1,0,,,0,,2,,other
19721,906,HH826,2,,13,18,F,0,1,0,,,0,,1,,other
19722,906,HH826,2,,13,18,F,0,1,0,,,0,,1,,other
19723,906,HH826,2,,6,12,M,0,1,0,,,0,,2,,other
19724,906,HH826,2,,13,18,F,0,0,0,,,1,,2,,other
19725,906,HH826,2,,6,12,F,0,0,0,,,1,,1,,other
19726,906,HH826,2,,1,5,F,0,0,0,,,1,,1,,other
19727,906,HH826,2,,13,18,F,0,0,0,,,1,,1,,other
19728,906,HH826,2,,6,12,F,1,0,0,,,0,,1,,house
19729,907,HH827,1,40,35,59,F,1,0,0,,,0,,1,,house
19730,907,HH827,1,48,35,59,F,1,0,0,,,0,,1,,house
19731,907,HH827,1,,19,34,M,1,0,0,,,0,,2,,house
19732,907,HH827,1,,35,59,F,0,0,0,,,1,,2,,other
19733,907,HH827,1,,13,18,M,0,0,0,,,1,,1,,other
19734,907,HH827,1,19,19,34,M,0,0,0,,,1,,1,,other
19735,907,HH827,1,,19,34,M,0,0,0,,,1,,1,,other
19736,907,HH827,1,,35,59,F,0,0,0,,,1,,1,,other
19737,907,HH827,1,,19,34,F,0,0,0,,,1,,1,,other
19738,907,HH827,1,,19,34,F,0,0,0,,,1,,1,,other
19739,907,HH827,1,,35,59,M,1,0,0,,,0,,2,,house
19740,907,HH827,1,,,,"",,,,,,,,,,other
19741,907,HH827,2,40,35,59,F,1,0,0,,,0,,1,,house
19742,907,HH827,2,,13,18,M,0,0,0,,,1,,1,,other
19743,907,HH827,2,,35,59,F,0,0,0,,,1,,2,,other
19744,907,HH827,2,,60,105,F,0,0,0,,,1,,1,,other
19745,907,HH827,2,,19,34,F,0,0,0,,,1,,1,,other
19746,907,HH827,2,22,19,34,F,0,0,0,,,1,,1,,other
19747,907,HH827,2,25,19,34,F,1,0,0,,,0,,1,,house
19748,907,HH827,2,,19,34,M,1,0,0,,,0,,2,,house
19749,908,HH828,1,48,35,59,M,1,0,0,,,0,,,,house
19750,908,HH828,1,40,35,59,F,1,0,0,,,0,,1,,house
19751,908,HH828,1,21,19,34,F,1,0,0,,,0,,1,,house
19752,908,HH828,1,12,6,12,F,1,0,0,,,0,,1,,house
19753,908,HH828,1,10,6,12,F,1,0,0,,,0,,1,,house
19754,908,HH828,1,9,6,12,F,1,0,0,,,0,,1,,house
19755,908,HH828,1,17,13,18,F,0,1,0,,,0,,,,other
19756,908,HH828,1,19,19,34,F,0,1,0,,,0,,1,,other
19757,908,HH828,1,19,19,34,F,0,1,0,,,0,,1,,other
19758,908,HH828,1,19,19,34,F,0,1,0,,,0,,,,other
19759,908,HH828,1,19,19,34,M,0,1,0,,,0,,1,,other
19760,908,HH828,1,19,19,34,M,0,1,0,,,0,,,,other
19761,908,HH828,1,18,13,18,F,0,1,0,,,0,,1,,other
19762,908,HH828,1,18,13,18,F,0,1,0,,,0,,1,,other
19763,908,HH828,1,18,13,18,"",0,1,0,,,0,,1,,other
19764,908,HH828,1,17,13,18,"",0,1,0,,,0,,1,,other
19765,908,HH828,2,40,35,59,F,1,0,0,,,0,,1,,house
19766,908,HH828,2,21,19,34,F,1,0,0,,,0,,1,,house
19767,908,HH828,2,12,6,12,F,1,0,0,,,0,,1,,house
19768,908,HH828,2,10,6,12,F,1,0,0,,,0,,1,,house
19769,908,HH828,2,39,35,59,F,1,0,0,,,0,,1,,house
19770,908,HH828,2,32,19,34,F,0,0,0,,,1,,,,other
19771,908,HH828,2,17,13,18,F,0,1,0,,,0,,1,,other
19772,908,HH828,2,21,19,34,M,0,0,0,,,1,,,,other
19773,908,HH828,2,18,13,18,F,0,1,0,,,0,,1,,other
19774,908,HH828,2,18,13,18,F,0,1,0,,,0,,1,,other
19775,908,HH828,2,17,13,18,F,1,0,0,,,0,,1,,house
19776,908,HH828,2,21,19,34,F,1,0,0,,,0,,1,,house
19777,908,HH828,2,18,13,18,F,0,1,0,,,0,,1,,other
19778,908,HH828,2,18,13,18,F,0,1,0,,,0,,1,,other
19779,909,HH829,1,65,60,105,F,1,0,0,,,0,,1,,house
19780,909,HH829,1,38,35,59,F,1,0,0,,,0,,1,,house
19781,909,HH829,1,16,13,18,M,1,0,0,,,0,,1,,house
19782,909,HH829,1,2,1,5,F,1,0,0,,,0,,1,,house
19783,909,HH829,1,65,60,105,M,1,0,0,,,0,,1,,house
19784,909,HH829,1,7,6,12,M,1,0,0,,,0,,1,,house
19785,909,HH829,1,68,60,105,M,0,0,0,,,1,,1,,other
19786,909,HH829,1,,,,"",,,,,,,,,,other
19787,909,HH829,2,3,1,5,F,1,0,0,,,0,,1,,house
19788,909,HH829,2,60,60,105,F,1,0,0,,,0,,1,,house
19789,909,HH829,2,12,6,12,M,1,0,0,,,0,,1,,house
19790,909,HH829,2,15,13,18,F,0,0,0,,,1,,1,,other
19791,909,HH829,2,41,19,34,M,0,0,0,,,1,,1,,other
19792,909,HH829,2,7,6,12,M,1,0,0,,,0,,2,,house
19793,909,HH829,2,15,13,18,F,0,0,0,,,1,,2,,other
19794,910,HH830,1,82,60,105,M,0,0,0,,,1,,1,,other
19795,910,HH830,1,,19,34,M,0,0,0,,,1,,,,other
19796,910,HH830,1,,6,12,M,0,1,0,,,0,,1,,other
19797,910,HH830,1,,6,12,M,0,1,0,,,0,,1,,other
19798,910,HH830,1,,6,12,M,,,,,,,,1,,other
19799,910,HH830,1,,60,105,M,0,0,0,,,1,,,,other
19800,910,HH830,1,,13,18,M,0,1,0,,,0,,1,,other
19801,910,HH830,1,,13,18,M,0,1,0,,,0,,1,,other
19802,910,HH830,1,,,,"",,,,,,,,,,other
19803,910,HH830,2,,19,34,M,0,0,0,,,1,,,,other
19804,910,HH830,2,,13,18,F,0,1,0,,,0,,,,other
19805,910,HH830,2,,13,18,M,0,1,0,,,0,,1,,other
19806,910,HH830,2,,6,12,M,0,1,0,,,0,,1,,other
19807,910,HH830,2,,13,18,M,0,1,0,,,0,,1,,other
19808,910,HH830,2,,,,M,0,1,0,,,0,,1,,other
19809,910,HH830,2,,60,105,F,0,0,0,,,1,,1,,other
19810,910,HH830,2,,60,105,F,0,0,0,,,1,,1,,other
19811,910,HH830,2,,,,"",,,,,,,,,,other
19812,911,HH831,1,,35,59,M,1,0,0,,,0,,1,,house
19813,911,HH831,1,39,35,59,F,1,0,0,,,0,,1,,house
19814,911,HH831,1,,6,12,M,0,1,0,,,0,,1,,other
19815,911,HH831,1,,6,12,M,0,1,0,,,0,,1,,other
19816,911,HH831,1,12,6,12,M,0,1,0,,,0,,1,,other
19817,911,HH831,1,,6,12,M,0,1,0,,,0,,1,,other
19818,911,HH831,1,,6,12,M,0,1,0,,,0,,1,,other
19819,911,HH831,1,,6,12,M,0,1,0,,,0,,1,,other
19820,911,HH831,2,3,1,5,M,1,0,0,,,0,,1,,house
19821,911,HH831,2,1,6,12,M,0,1,0,,,0,,1,,other
19822,911,HH831,2,,6,12,M,0,1,0,,,0,,1,,other
19823,911,HH831,2,,6,12,M,0,1,0,,,0,,1,,other
19824,911,HH831,2,,6,12,M,0,1,0,,,0,,1,,other
19825,911,HH831,2,,6,12,M,0,1,0,,,0,,1,,other
19826,911,HH831,2,,6,12,M,0,1,0,,,0,,1,,other
19827,911,HH831,2,,6,12,M,0,1,0,,,0,,1,,other
19828,911,HH831,2,,35,59,M,1,0,0,,,0,,2,,house
19829,911,HH831,2,39,35,59,F,1,0,0,,,0,,1,,house
19830,911,HH831,2,,,,"",,,,,,,,,,other
19831,912,HH832,1,53,35,59,F,1,0,0,,,0,,1,,house
19832,912,HH832,1,58,35,59,M,1,0,0,,,0,,1,,house
19833,912,HH832,1,60,60,105,M,1,0,0,,,0,,1,,house
19834,912,HH832,1,6,6,12,M,1,0,0,,,0,,1,,house
19835,912,HH832,1,6,6,12,F,1,0,0,,,0,,1,,house
19836,912,HH832,1,10,6,12,M,1,0,0,,,0,,1,,house
19837,912,HH832,1,65,60,105,F,1,0,0,,,0,,2,,house
19838,912,HH832,1,27,19,34,F,1,0,0,,,0,,1,,house
19839,912,HH832,1,,,,"",,,,,,,,,,other
19840,912,HH832,2,53,35,59,F,1,0,0,,,0,,1,,house
19841,912,HH832,2,60,60,105,M,1,0,0,,,0,,1,,house
19842,912,HH832,2,6,6,12,M,0,0,0,,,1,,1,,other
19843,912,HH832,2,57,35,59,M,0,0,0,,,1,,1,,other
19844,912,HH832,2,,60,105,M,0,0,0,,,1,,1,,other
19845,912,HH832,2,,60,105,M,0,0,0,,,1,,1,,other
19846,912,HH832,2,,35,59,F,0,0,0,,,1,,1,,other
19847,912,HH832,2,,35,59,F,0,0,0,,,1,,1,,other
19848,913,HH833,1,72,60,105,F,1,0,0,,,0,,1,,house
19849,913,HH833,1,12,6,12,F,1,0,0,,,0,,1,,house
19850,913,HH833,1,25,19,34,M,1,0,0,,,0,,2,,house
19851,913,HH833,1,24,19,34,M,1,0,0,,,0,,2,,house
19852,913,HH833,1,16,13,18,M,1,0,0,,,0,,1,,house
19853,913,HH833,1,16,13,18,M,1,0,0,,,0,,1,,house
19854,913,HH833,1,12,6,12,M,1,0,0,,,0,,1,,house
19855,913,HH833,1,9,6,12,F,1,0,0,,,0,,1,,house
19856,913,HH833,1,,19,34,F,0,0,0,,,1,,1,,other
19857,913,HH833,2,72,60,105,F,1,0,0,,,0,,1,,house
19858,913,HH833,2,9,6,12,F,1,0,0,,,0,,1,,house
19859,913,HH833,2,12,6,12,F,1,0,0,,,0,,1,,house
19860,913,HH833,2,25,19,34,M,1,0,0,,,0,,,,house
19861,913,HH833,2,24,19,34,M,1,0,0,,,0,,,,house
19862,913,HH833,2,16,13,18,M,1,0,0,,,0,,,,house
19863,913,HH833,2,16,13,18,M,1,0,0,,,0,,,,house
19864,913,HH833,2,12,6,12,M,1,0,0,,,0,,,,house
19865,913,HH833,2,,,,"",,,,,,,,,,other
19866,914,HH834,1,,35,59,M,0,0,0,,,1,,1,,other
19867,914,HH834,1,,35,59,F,0,0,0,,,1,,1,,other
19868,914,HH834,1,,19,34,F,0,0,0,,,1,,1,,other
19869,914,HH834,1,,60,105,F,0,0,0,,,1,,1,,other
19870,914,HH834,1,,60,105,M,0,0,0,,,1,,1,,other
19871,914,HH834,1,,19,34,M,0,0,0,,,1,,1,,other
19872,914,HH834,1,,13,18,F,0,0,0,,,1,,1,,other
19873,914,HH834,1,,60,105,M,0,0,0,,,1,,1,,other
19874,914,HH834,1,,60,105,F,0,0,0,,,1,,1,,other
19875,914,HH834,1,,35,59,F,0,0,0,,,1,,1,,other
19876,914,HH834,1,,,,"",,,,,,,,,,other
19877,914,HH834,2,,35,59,M,0,0,0,,,1,,1,,other
19878,914,HH834,2,,35,59,F,0,0,0,,,1,,1,,other
19879,914,HH834,2,,19,34,F,0,0,0,,,1,,1,,other
19880,914,HH834,2,,60,105,F,0,0,0,,,1,,1,,other
19881,914,HH834,2,,60,105,M,0,0,0,,,1,,1,,other
19882,914,HH834,2,,19,34,M,0,0,0,,,1,,1,,other
19883,914,HH834,2,,13,18,F,0,0,0,,,1,,1,,other
19884,914,HH834,2,,60,105,M,0,0,0,,,1,,1,,other
19885,914,HH834,2,,60,105,F,0,0,0,,,1,,1,,other
19886,914,HH834,2,,35,59,F,0,0,0,,,1,,1,,other
19887,914,HH834,2,,,,"",,,,,,,,,,other
19888,915,HH835,1,7,6,12,F,1,0,0,,,0,,2,,house
19889,915,HH835,1,55,35,59,F,1,0,0,,,0,,1,,house
19890,915,HH835,1,28,19,34,F,0,0,0,,,1,,1,,other
19891,915,HH835,1,13,13,18,M,1,0,0,,,0,,1,,house
19892,915,HH835,1,27,19,34,F,0,0,0,,,1,,1,,other
19893,915,HH835,1,28,19,34,F,0,0,0,,,1,,1,,other
19894,915,HH835,1,50,35,59,M,0,0,0,,,1,,2,,other
19895,915,HH835,1,36,35,59,F,1,0,0,,,0,,1,,house
19896,915,HH835,1,60,60,105,M,1,0,0,,,0,,1,,house
19897,915,HH835,1,30,19,34,F,1,0,0,,,0,,2,,house
19898,915,HH835,1,48,35,59,F,1,0,0,,,0,,1,,house
19899,915,HH835,1,15,13,18,M,1,0,0,,,0,,1,,house
19900,915,HH835,1,28,19,34,F,0,0,0,,,1,,2,,other
19901,915,HH835,1,30,19,34,F,0,0,0,,,1,,2,,other
19902,915,HH835,1,37,35,59,M,1,0,0,,,0,,1,,house
19903,915,HH835,1,22,19,34,M,1,0,0,,,0,,1,,house
19904,915,HH835,1,3,1,5,M,1,0,0,,,0,,2,,house
19905,915,HH835,1,38,35,59,F,1,0,0,,,0,,1,,house
19906,915,HH835,1,33,19,34,F,1,0,0,,,0,,1,,house
19907,915,HH835,1,2,1,5,F,1,0,0,,,0,,1,,house
19908,915,HH835,1,33,19,34,F,0,0,0,,,1,,2,,other
19909,915,HH835,1,30,19,34,F,0,0,0,,,1,,1,,other
19910,915,HH835,1,16,13,18,F,0,0,0,,,1,,1,,other
19911,915,HH835,1,34,19,34,F,1,0,0,,,0,,1,,house
19912,915,HH835,1,40,35,59,M,1,0,0,,,0,,2,,house
19913,915,HH835,1,27,19,34,F,1,0,0,,,0,,2,,house
19914,915,HH835,1,39,35,59,F,1,0,0,,,0,,1,,house
19915,915,HH835,1,35,35,59,F,0,0,0,,,1,,1,,other
19916,915,HH835,1,64,60,105,M,1,0,0,,,0,,1,,house
19917,915,HH835,1,27,19,34,M,1,0,0,,,0,,2,,house
19918,915,HH835,1,31,19,34,M,1,0,0,,,0,,1,,house
19919,915,HH835,1,9,6,12,F,1,0,0,,,0,,2,,house
19920,915,HH835,1,30,19,34,F,1,0,0,,,0,,2,,house
19921,915,HH835,1,25,19,34,M,1,0,0,,,0,,2,,house
19922,915,HH835,1,16,13,18,F,1,0,0,,,0,,1,,house
19923,915,HH835,1,31,19,34,F,1,0,0,,,0,,2,,house
19924,915,HH835,1,7,6,12,M,1,0,0,,,0,,2,,house
19925,915,HH835,1,11,6,12,F,1,0,0,,,0,,2,,house
19926,915,HH835,1,37,35,59,F,1,0,0,,,0,,1,,house
19927,915,HH835,1,20,19,34,M,1,0,0,,,0,,2,,house
19928,915,HH835,1,0,0,0,M,1,0,0,,,0,,1,,house
19929,915,HH835,2,2,1,5,F,1,0,0,,,0,,2,,house
19930,915,HH835,2,7,6,12,F,1,0,0,,,0,,2,,house
19931,915,HH835,2,51,35,59,M,1,0,0,,,0,,1,,house
19932,915,HH835,2,60,60,105,M,0,0,0,,,1,,2,,other
19933,915,HH835,2,20,19,34,F,0,0,0,,,1,,2,,other
19934,915,HH835,2,17,13,18,F,0,0,0,,,1,,1,,other
19935,915,HH835,2,61,60,105,M,0,0,0,,,1,,1,,other
19936,915,HH835,2,25,19,34,F,0,0,0,,,1,,1,,other
19937,915,HH835,2,30,19,34,F,0,0,0,,,1,,2,,other
19938,915,HH835,2,31,19,34,F,0,0,0,,,1,,2,,other
19939,915,HH835,2,47,35,59,M,1,0,0,,,0,,1,,house
19940,915,HH835,2,30,19,34,M,0,0,0,,,1,,2,,other
19941,915,HH835,2,17,13,18,M,0,0,0,,,1,,1,,other
19942,915,HH835,2,31,19,34,M,1,0,0,,,0,,2,,house
19943,915,HH835,2,32,19,34,F,1,0,0,,,0,,1,,house
19944,915,HH835,2,55,35,59,F,1,0,0,,,0,,1,,house
19945,915,HH835,2,16,13,18,M,1,0,0,,,0,,1,,house
19946,915,HH835,2,36,35,59,M,1,0,0,,,0,,2,,house
19947,915,HH835,2,60,60,105,F,1,0,0,,,0,,2,,house
19948,915,HH835,2,64,60,105,M,1,0,0,,,0,,1,,house
19949,915,HH835,2,9,6,12,M,1,0,0,,,0,,2,,house
19950,915,HH835,2,20,19,34,F,1,0,0,,,0,,2,,house
19951,915,HH835,2,15,13,18,F,1,0,0,,,0,,1,,house
19952,915,HH835,2,30,19,34,M,1,0,0,,,0,,1,,house
19953,915,HH835,2,31,19,34,F,1,0,0,,,0,,1,,house
19954,915,HH835,2,37,35,59,F,1,0,0,,,0,,1,,house
19955,916,HH836,1,28,19,34,F,1,0,0,,,0,,1,,house
19956,916,HH836,1,,0,0,M,1,0,0,,,0,,1,,house
19957,916,HH836,1,6,6,12,F,0,0,0,,,1,,1,,other
19958,916,HH836,1,32,19,34,F,0,0,0,,,1,,2,,other
19959,916,HH836,1,4,1,5,F,0,1,0,,,0,,1,,other
19960,916,HH836,1,10,6,12,M,0,0,0,,,1,,1,,other
19961,916,HH836,2,30,19,34,F,1,0,0,,,0,,1,,house
19962,916,HH836,2,28,19,34,F,1,0,0,,,0,,1,,house
19963,916,HH836,2,0,0,0,M,1,0,0,,,0,,2,,house
19964,916,HH836,2,48,35,59,M,0,0,0,,,1,,2,,other
19965,916,HH836,2,39,35,59,F,0,0,0,,,1,,2,,other
19966,916,HH836,2,52,35,59,M,0,0,0,,,1,,1,,other
19967,916,HH836,2,40,35,59,F,0,0,0,,,1,,1,,other
19968,916,HH836,2,42,35,59,F,1,0,0,,,0,,1,,house
19969,916,HH836,2,30,19,34,F,1,0,0,,,0,,1,,house
19970,917,HH836,1,4,1,5,F,1,0,0,,,0,,1,,house
19971,917,HH836,1,33,19,34,F,0,0,0,,,1,,2,,other
19972,917,HH836,1,57,35,59,F,1,0,0,,,0,,1,,house
19973,917,HH836,1,10,6,12,M,1,0,0,,,0,,1,,house
19974,917,HH836,2,4,1,5,F,1,0,0,,,0,,1,,house
19975,917,HH836,2,40,35,59,F,1,0,0,,,0,,2,,house
19976,917,HH836,2,44,35,59,M,0,0,0,,,1,,2,,other
19977,918,HH837,1,56,35,59,M,1,0,0,,,0,,1,,house
19978,918,HH837,1,52,35,59,F,1,0,0,,,0,,1,,house
19979,918,HH837,1,16,13,18,F,1,0,0,,,0,,2,,house
19980,918,HH837,1,13,13,18,M,1,0,0,,,0,,1,,house
19981,918,HH837,1,2,1,5,M,1,0,0,,,0,,1,,house
19982,918,HH837,1,,35,59,F,1,0,0,,,0,,2,,house
19983,918,HH837,1,,60,105,M,1,0,0,,,0,,2,,house
19984,918,HH837,1,,35,59,F,1,0,0,,,0,,2,,house
19985,918,HH837,1,10,6,12,M,0,1,0,,,0,,2,,other
19986,918,HH837,1,13,13,18,M,0,1,0,,,0,,2,,other
19987,918,HH837,1,11,6,12,M,0,1,0,,,0,,2,,other
19988,918,HH837,1,12,6,12,M,0,1,0,,,0,,2,,other
19989,918,HH837,1,,,,"",,,,,,,,,,other
19990,918,HH837,2,16,13,18,F,1,0,0,,,0,,1,,house
19991,918,HH837,2,13,13,18,M,1,0,0,,,0,,1,,house
19992,918,HH837,2,,13,18,F,0,1,0,,,0,,1,,other
19993,918,HH837,2,,13,18,F,0,1,0,,,0,,1,,other
19994,918,HH837,2,,13,18,M,0,1,0,,,0,,1,,other
19995,918,HH837,2,13,13,18,M,0,1,0,,,0,,2,,other
19996,918,HH837,2,56,35,59,M,1,0,0,,,0,,2,,house
19997,918,HH837,2,52,35,59,F,1,0,0,,,0,,2,,house
19998,918,HH837,2,,,,"",,,,,,,,,,other
19999,919,HH838,1,37,35,59,F,1,0,0,,,0,,1,,house
20000,919,HH838,1,13,13,18,F,1,0,0,,,0,,1,,house
20001,919,HH838,1,,60,105,F,1,0,0,,,0,,1,,house
20002,919,HH838,1,17,13,18,M,1,0,0,,,0,,1,,house
20003,919,HH838,1,13,13,18,M,1,0,0,,,0,,1,,house
20004,919,HH838,1,,,,"",,,,,,,,,,other
20005,919,HH838,2,37,35,59,F,1,0,0,,,0,,1,,house
20006,919,HH838,2,13,13,18,F,1,0,0,,,0,,1,,house
20007,919,HH838,2,,60,105,F,1,0,0,,,0,,1,,house
20008,919,HH838,2,17,19,34,M,1,0,0,,,0,,1,,house
20009,919,HH838,2,13,13,18,M,1,0,0,,,0,,1,,house
20010,920,HH839,1,,35,59,F,0,0,0,,,1,,1,,other
20011,920,HH839,1,,35,59,F,0,0,0,,,1,,1,,other
20012,920,HH839,1,,60,105,M,0,0,0,,,1,,1,,other
20013,920,HH839,1,,35,59,F,0,0,0,,,1,,1,,other
20014,920,HH839,1,,35,59,F,0,0,0,,,1,,1,,other
20015,920,HH839,1,,60,105,F,0,0,0,,,1,,1,,other
20016,920,HH839,2,,60,105,F,0,0,0,,,1,,1,,other
20017,920,HH839,2,,60,105,F,0,0,0,,,1,,1,,other
20018,920,HH839,2,,60,105,F,0,0,0,,,1,,1,,other
20019,920,HH839,2,43,35,59,F,0,0,0,,,1,,1,,other
20020,920,HH839,2,,60,105,F,0,0,0,,,1,,1,,other
20021,920,HH839,2,,35,59,F,0,0,0,,,1,,1,,other
20022,920,HH839,2,,35,59,F,0,0,0,,,1,,1,,other
20023,920,HH839,2,,35,59,F,0,0,0,,,1,,1,,other
20024,920,HH839,2,,60,105,M,0,0,0,,,1,,1,,other
20025,920,HH839,2,,60,105,M,0,0,0,,,1,,1,,other
20026,920,HH839,2,,35,59,F,0,0,0,,,1,,1,,other
20027,920,HH839,2,,35,59,F,0,0,0,,,1,,1,,other
20028,920,HH839,2,,19,34,F,0,0,0,,,1,,1,,other
20029,920,HH839,2,,60,105,F,0,0,0,,,1,,1,,other
20030,921,HH840,1,23,19,34,F,1,0,0,,,0,,1,,house
20031,921,HH840,1,,60,105,M,1,0,0,,,0,,1,,house
20032,921,HH840,1,,35,59,F,1,0,0,,,0,,1,,house
20033,921,HH840,1,,60,105,F,1,0,0,,,0,,1,,house
20034,921,HH840,1,27,19,34,M,1,0,0,,,0,,1,,house
20035,921,HH840,1,,19,34,F,1,0,0,,,0,,1,,house
20036,921,HH840,2,,19,34,F,1,0,0,,,0,,1,,house
20037,921,HH840,2,,19,34,M,1,0,0,,,0,,1,,house
20038,921,HH840,2,,19,34,F,0,0,0,,,1,,1,,other
20039,921,HH840,2,,1,5,F,0,0,0,,,1,,1,,other
20040,921,HH840,2,,6,12,M,0,0,0,,,1,,1,,other
20041,921,HH840,2,,1,5,M,1,0,0,,,0,,1,,house
20042,921,HH840,2,,35,59,F,1,0,0,,,0,,2,,house
20043,921,HH840,2,,60,105,M,1,0,0,,,0,,1,,house
20044,921,HH840,2,,60,105,F,0,0,0,,,1,,1,,other
20045,921,HH840,2,,19,34,M,1,0,0,,,0,,2,,house
20046,921,HH840,2,,19,34,M,0,0,0,,,1,,2,,other
20047,921,HH840,2,,,,"",,,,,,,,,,other
20048,922,HH841,1,39,35,59,F,1,0,0,,,0,,1,,house
20049,922,HH841,1,18,13,18,F,1,0,0,,,0,,1,,house
20050,922,HH841,1,15,13,18,F,1,0,0,,,0,,1,,house
20051,922,HH841,1,43,35,59,M,1,0,0,,,0,,1,,house
20052,922,HH841,2,39,35,59,F,1,0,0,,,0,,1,,house
20053,922,HH841,2,18,13,18,F,1,0,0,,,0,,1,,house
20054,922,HH841,2,14,13,18,F,1,0,0,,,0,,1,,house
20055,922,HH841,2,43,35,59,M,1,0,0,,,0,,1,,house
20056,922,HH841,2,,6,12,F,0,1,0,,,0,,1,,other
20057,922,HH841,2,,35,59,M,0,1,0,,,0,,1,,other
20058,922,HH841,2,,35,59,M,0,1,0,,,0,,1,,other
20059,922,HH841,2,,19,34,F,0,1,0,,,0,,1,,other
20060,922,HH841,2,,19,34,M,0,1,0,,,0,,1,,other
20061,922,HH841,2,,19,34,M,0,1,0,,,0,,1,,other
20062,922,HH841,2,,35,59,F,0,1,0,,,0,,1,,other
20063,923,HH842,1,50,35,59,F,1,0,0,,,0,,1,,house
20064,923,HH842,1,29,19,34,M,1,0,0,,,0,,1,,house
20065,923,HH842,1,,,,F,1,0,0,,,0,,1,,house
20066,923,HH842,1,13,13,18,M,1,0,0,,,0,,1,,house
20067,923,HH842,1,2,1,5,F,1,0,0,,,0,,1,,house
20068,923,HH842,1,24,19,34,F,1,0,0,,,0,,1,,house
20069,923,HH842,1,1,1,5,F,1,0,0,,,0,,1,,house
20070,923,HH842,1,,,,"",,,,,,,,,,other
20071,923,HH842,2,29,19,34,M,1,0,0,,,0,,1,,house
20072,923,HH842,2,24,19,34,F,1,0,0,,,0,,1,,house
20073,923,HH842,2,23,19,34,F,1,0,0,,,0,,2,,house
20074,923,HH842,2,2,1,5,F,1,0,0,,,0,,1,,house
20075,923,HH842,2,1,1,5,F,1,0,0,,,0,,1,,house
20076,923,HH842,2,13,13,18,M,1,0,0,,,0,,1,,house
20077,923,HH842,2,23,19,34,F,1,0,0,,,0,,1,,house
20078,923,HH842,2,23,19,34,F,1,0,0,,,0,,1,,house
20079,924,HH843,1,55,35,59,F,0,0,0,,,1,,2,,other
20080,924,HH843,1,62,60,105,M,0,0,0,,,1,,2,,other
20081,924,HH843,1,16,13,18,F,1,0,0,,,0,,1,,house
20082,924,HH843,1,15,13,18,F,1,0,0,,,0,,2,,house
