part_id,part_sex,part_age_est_min,part_age_est_max,part_age,cnt_age_est_min,cnt_age_est_max,cnt_home,cnt_other,country,year,location
790,Male,20,59,,1,5,Yes,No,Kenya,2011,house
790,Male,20,59,,1,5,No,Yes,Kenya,2011,other
790,Male,20,59,,1,5,No,Yes,Kenya,2011,other
790,Male,20,59,,1,5,No,Yes,Kenya,2011,other
790,Male,20,59,,1,5,No,Yes,Kenya,2011,other
790,Male,20,59,,1,5,Yes,No,Kenya,2011,house
790,Male,20,59,,1,5,No,Yes,Kenya,2011,other
790,Male,20,59,,1,5,No,Yes,Kenya,2011,other
790,Male,20,59,,1,5,Yes,No,Kenya,2011,house
790,Male,20,59,,1,5,No,Yes,Kenya,2011,other
811,Female,20,59,,1,5,No,Yes,Kenya,2011,other
811,Female,20,59,,1,5,No,Yes,Kenya,2011,other
811,Female,20,59,,1,5,No,Yes,Kenya,2011,other
811,Female,20,59,,1,5,Yes,No,Kenya,2011,house
822,Male,20,59,,1,5,Yes,No,Kenya,2011,house
822,Male,20,59,,1,5,Yes,No,Kenya,2011,house
822,Male,20,59,,1,5,No,Yes,Kenya,2011,other
822,Male,20,59,,1,5,No,Yes,Kenya,2011,other
842,Female,20,59,,1,5,No,Yes,Kenya,2011,other
842,Female,20,59,,1,5,No,Yes,Kenya,2011,other
842,Female,20,59,,1,5,No,Yes,Kenya,2011,other
842,Female,20,59,,1,5,No,Yes,Kenya,2011,other
842,Female,20,59,,1,5,No,Yes,Kenya,2011,other
842,Female,20,59,,1,5,No,Yes,Kenya,2011,other
855,Female,20,59,,1,5,Yes,No,Kenya,2011,house
855,Female,20,59,,1,5,Yes,No,Kenya,2011,house
855,Female,20,59,,1,5,Yes,No,Kenya,2011,house
855,Female,20,59,,1,5,Yes,No,Kenya,2011,house
859,Male,20,59,,1,5,Yes,No,Kenya,2011,house
871,Male,20,59,,1,5,Yes,No,Kenya,2011,house
871,Male,20,59,,1,5,No,Yes,Kenya,2011,other
871,Male,20,59,,1,5,Yes,No,Kenya,2011,house
871,Male,20,59,,1,5,Yes,No,Kenya,2011,house
871,Male,20,59,,1,5,Yes,No,Kenya,2011,house
875,Female,20,59,,1,5,Yes,No,Kenya,2011,house
875,Female,20,59,,1,5,Yes,No,Kenya,2011,house
875,Female,20,59,,1,5,Yes,No,Kenya,2011,house
878,Male,20,59,,1,5,Yes,No,Kenya,2011,house
880,Male,20,59,,1,5,Yes,No,Kenya,2011,house
880,Male,20,59,,1,5,No,Yes,Kenya,2011,other
880,Male,20,59,,1,5,No,Yes,Kenya,2011,other
885,Male,20,59,,1,5,No,Yes,Kenya,2011,other
885,Male,20,59,,1,5,Yes,No,Kenya,2011,house
885,Male,20,59,,1,5,No,Yes,Kenya,2011,other
885,Male,20,59,,1,5,No,Yes,Kenya,2011,other
885,Male,20,59,,1,5,Yes,No,Kenya,2011,house
901,Male,20,59,,1,5,Yes,No,Kenya,2011,house
901,Male,20,59,,1,5,No,Yes,Kenya,2011,other
903,Female,20,59,,1,5,Yes,No,Kenya,2011,house
924,Female,20,59,,1,5,No,Yes,Kenya,2011,other
924,Female,20,59,,1,5,Yes,No,Kenya,2011,house
941,Male,20,59,,1,5,Yes,No,Kenya,2011,house
941,Male,20,59,,1,5,No,Yes,Kenya,2011,other
941,Male,20,59,,1,5,No,Yes,Kenya,2011,other
941,Male,20,59,,1,5,No,Yes,Kenya,2011,other
941,Male,20,59,,1,5,Yes,No,Kenya,2011,house
974,Female,20,59,,1,5,Yes,No,Kenya,2011,house
974,Female,20,59,,1,5,Yes,No,Kenya,2011,house
974,Female,20,59,,1,5,No,Yes,Kenya,2011,other
974,Female,20,59,,1,5,No,Yes,Kenya,2011,other
984,Female,20,59,,1,5,Yes,No,Kenya,2011,house
987,Male,20,59,,1,5,No,Yes,Kenya,2011,other
1003,Female,20,59,,1,5,No,Yes,Kenya,2011,other
1003,Female,20,59,,1,5,No,Yes,Kenya,2011,other
1003,Female,20,59,,1,5,No,Yes,Kenya,2011,other
1003,Female,20,59,,1,5,Yes,No,Kenya,2011,house
1003,Female,20,59,,1,5,No,Yes,Kenya,2011,other
1011,Female,20,59,,1,5,Yes,No,Kenya,2011,house
1011,Female,20,59,,1,5,No,Yes,Kenya,2011,other
1011,Female,20,59,,1,5,Yes,No,Kenya,2011,house
1021,Female,20,59,,1,5,Yes,No,Kenya,2011,house
1021,Female,20,59,,1,5,Yes,No,Kenya,2011,house
1021,Female,20,59,,1,5,No,Yes,Kenya,2011,other
1035,Female,20,59,,1,5,No,Yes,Kenya,2011,other
1035,Female,20,59,,1,5,No,Yes,Kenya,2011,other
1035,Female,20,59,,1,5,No,Yes,Kenya,2011,other
1035,Female,20,59,,1,5,No,Yes,Kenya,2011,other
1056,Female,20,59,,1,5,No,Yes,Kenya,2011,other
1056,Female,20,59,,1,5,Yes,No,Kenya,2011,house
1071,Female,20,59,,1,5,No,Yes,Kenya,2011,other
1071,Female,20,59,,1,5,No,Yes,Kenya,2011,other
1071,Female,20,59,,1,5,No,Yes,Kenya,2011,other
1071,Female,20,59,,1,5,No,Yes,Kenya,2011,other
1071,Female,20,59,,1,5,No,Yes,Kenya,2011,other
1079,Male,20,59,,1,5,No,Yes,Kenya,2011,other
1079,Male,20,59,,1,5,No,Yes,Kenya,2011,other
1079,Male,20,59,,1,5,No,Yes,Kenya,2011,other
1079,Male,20,59,,1,5,No,Yes,Kenya,2011,other
1079,Male,20,59,,1,5,No,Yes,Kenya,2011,other
1079,Male,20,59,,1,5,No,Yes,Kenya,2011,other
1079,Male,20,59,,1,5,No,Yes,Kenya,2011,other
1089,Male,20,59,,1,5,No,Yes,Kenya,2011,other
1091,Male,20,59,,1,5,Yes,No,Kenya,2011,house
1091,Male,20,59,,1,5,Yes,No,Kenya,2011,house
1093,Female,20,59,,1,5,No,Yes,Kenya,2011,other
1093,Female,20,59,,1,5,No,Yes,Kenya,2011,other
1093,Female,20,59,,1,5,No,Yes,Kenya,2011,other
1093,Female,20,59,,1,5,No,Yes,Kenya,2011,other
1093,Female,20,59,,1,5,No,Yes,Kenya,2011,other
1093,Female,20,59,,1,5,No,Yes,Kenya,2011,other
1093,Female,20,59,,1,5,Yes,No,Kenya,2011,house
1093,Female,20,59,,1,5,Yes,No,Kenya,2011,house
1098,Male,20,59,,1,5,Yes,No,Kenya,2011,house
1098,Male,20,59,,1,5,Yes,No,Kenya,2011,house
1103,Female,20,59,,1,5,No,Yes,Kenya,2011,other
1103,Female,20,59,,1,5,No,Yes,Kenya,2011,other
1106,Female,20,59,,1,5,Yes,No,Kenya,2011,house
1106,Female,20,59,,1,5,No,Yes,Kenya,2011,other
1106,Female,20,59,,1,5,Yes,No,Kenya,2011,house
1106,Female,20,59,,1,5,No,Yes,Kenya,2011,other
1106,Female,20,59,,1,5,Yes,No,Kenya,2011,house
1106,Female,20,59,,1,5,No,Yes,Kenya,2011,other
1106,Female,20,59,,1,5,No,Yes,Kenya,2011,other
1106,Female,20,59,,1,5,No,Yes,Kenya,2011,other
1106,Female,20,59,,1,5,Yes,No,Kenya,2011,house
1106,Female,20,59,,1,5,Yes,No,Kenya,2011,house
1106,Female,20,59,,1,5,No,Yes,Kenya,2011,other
1106,Female,20,59,,1,5,No,Yes,Kenya,2011,other
1106,Female,20,59,,1,5,No,Yes,Kenya,2011,other
1106,Female,20,59,,1,5,Yes,No,Kenya,2011,house
1106,Female,20,59,,1,5,No,Yes,Kenya,2011,other
1119,Male,20,59,,1,5,No,Yes,Kenya,2011,other
1119,Male,20,59,,1,5,No,Yes,Kenya,2011,other
1129,Male,20,59,,1,5,No,Yes,Kenya,2011,other
148,Male,50,100,,1,5,Yes,No,Kenya,2011,house
149,Female,50,100,,1,5,Yes,No,Kenya,2011,house
149,Female,50,100,,1,5,No,Yes,Kenya,2011,other
200,Female,50,100,,1,5,No,Yes,Kenya,2011,other
200,Female,50,100,,1,5,Yes,No,Kenya,2011,house
221,Male,50,100,,1,5,No,Yes,Kenya,2011,other
221,Male,50,100,,1,5,No,Yes,Kenya,2011,other
289,Male,50,100,,1,5,No,Yes,Kenya,2011,other
372,Male,50,100,,1,5,No,Yes,Kenya,2011,other
433,Male,50,100,,1,5,No,Yes,Kenya,2011,other
443,Male,50,100,,1,5,Yes,No,Kenya,2011,house
443,Male,50,100,,1,5,Yes,No,Kenya,2011,house
499,Female,50,100,,1,5,Yes,No,Kenya,2011,house
544,Female,50,100,,1,5,No,Yes,Kenya,2011,other
544,Female,50,100,,1,5,Yes,No,Kenya,2011,house
547,Male,50,100,,1,5,No,Yes,Kenya,2011,other
551,Male,50,100,,1,5,No,Yes,Kenya,2011,other
551,Male,50,100,,1,5,No,Yes,Kenya,2011,other
551,Male,50,100,,1,5,Yes,No,Kenya,2011,house
551,Male,50,100,,1,5,Yes,No,Kenya,2011,house
557,Female,50,100,,1,5,Yes,No,Kenya,2011,house
557,Female,50,100,,1,5,No,Yes,Kenya,2011,other
568,Female,50,100,,1,5,Yes,No,Kenya,2011,house
568,Female,50,100,,1,5,Yes,No,Kenya,2011,house
568,Female,50,100,,1,5,Yes,No,Kenya,2011,house
609,Female,50,100,,1,5,Yes,No,Kenya,2011,house
609,Female,50,100,,1,5,Yes,No,Kenya,2011,house
609,Female,50,100,,1,5,No,Yes,Kenya,2011,other
645,Female,50,100,,1,5,No,Yes,Kenya,2011,other
645,Female,50,100,,1,5,No,Yes,Kenya,2011,other
645,Female,50,100,,1,5,No,Yes,Kenya,2011,other
645,Female,50,100,,1,5,No,Yes,Kenya,2011,other
661,Male,50,100,,1,5,Yes,No,Kenya,2011,house
699,Female,50,100,,1,5,Yes,No,Kenya,2011,house
710,Female,50,100,,1,5,Yes,No,Kenya,2011,house
766,Female,50,100,,1,5,No,Yes,Kenya,2011,other
766,Female,50,100,,1,5,No,Yes,Kenya,2011,other
766,Female,50,100,,1,5,No,Yes,Kenya,2011,other
766,Female,50,100,,1,5,No,Yes,Kenya,2011,other
766,Female,50,100,,1,5,No,Yes,Kenya,2011,other
782,Female,50,100,,1,5,Yes,No,Kenya,2011,house
786,Female,50,100,,1,5,No,Yes,Kenya,2011,other
792,Female,50,100,,1,5,Yes,No,Kenya,2011,house
800,Female,50,100,,1,5,No,Yes,Kenya,2011,other
819,Male,50,100,,1,5,No,Yes,Kenya,2011,other
819,Male,50,100,,1,5,No,Yes,Kenya,2011,other
819,Male,50,100,,1,5,No,Yes,Kenya,2011,other
819,Male,50,100,,1,5,No,Yes,Kenya,2011,other
819,Male,50,100,,1,5,No,Yes,Kenya,2011,other
819,Male,50,100,,1,5,No,Yes,Kenya,2011,other
819,Male,50,100,,1,5,No,Yes,Kenya,2011,other
819,Male,50,100,,1,5,No,Yes,Kenya,2011,other
819,Male,50,100,,1,5,No,Yes,Kenya,2011,other
819,Male,50,100,,1,5,No,Yes,Kenya,2011,other
819,Male,50,100,,1,5,No,Yes,Kenya,2011,other
819,Male,50,100,,1,5,No,Yes,Kenya,2011,other
819,Male,50,100,,1,5,No,Yes,Kenya,2011,other
819,Male,50,100,,1,5,No,Yes,Kenya,2011,other
819,Male,50,100,,1,5,No,Yes,Kenya,2011,other
819,Male,50,100,,1,5,No,Yes,Kenya,2011,other
819,Male,50,100,,1,5,No,Yes,Kenya,2011,other
819,Male,50,100,,1,5,No,Yes,Kenya,2011,other
819,Male,50,100,,1,5,No,Yes,Kenya,2011,other
821,Male,50,100,,1,5,No,Yes,Kenya,2011,other
821,Male,50,100,,1,5,Yes,No,Kenya,2011,house
821,Male,50,100,,1,5,No,Yes,Kenya,2011,other
821,Male,50,100,,1,5,Yes,No,Kenya,2011,house
843,Female,50,100,,1,5,Yes,No,Kenya,2011,house
843,Female,50,100,,1,5,Yes,No,Kenya,2011,house
864,Male,50,100,,1,5,No,Yes,Kenya,2011,other
864,Male,50,100,,1,5,No,Yes,Kenya,2011,other
864,Male,50,100,,1,5,Yes,No,Kenya,2011,house
864,Male,50,100,,1,5,Yes,No,Kenya,2011,house
864,Male,50,100,,1,5,No,Yes,Kenya,2011,other
892,Female,50,100,,1,5,Yes,No,Kenya,2011,house
892,Female,50,100,,1,5,No,Yes,Kenya,2011,other
990,Male,50,100,,1,5,Yes,No,Kenya,2011,house
990,Male,50,100,,1,5,Yes,No,Kenya,2011,house
1009,Female,50,100,,1,5,Yes,No,Kenya,2011,house
1009,Female,50,100,,1,5,No,Yes,Kenya,2011,other
1033,Female,50,100,,1,5,Yes,No,Kenya,2011,house
1033,Female,50,100,,1,5,Yes,No,Kenya,2011,house
1033,Female,50,100,,1,5,Yes,No,Kenya,2011,house
1037,Male,50,100,,1,5,No,Yes,Kenya,2011,other
1037,Male,50,100,,1,5,No,Yes,Kenya,2011,other
1039,Male,50,100,,1,5,Yes,No,Kenya,2011,house
1039,Male,50,100,,1,5,Yes,No,Kenya,2011,house
1044,Female,50,100,,1,5,Yes,No,Kenya,2011,house
1044,Female,50,100,,1,5,Yes,No,Kenya,2011,house
1090,Male,50,100,,1,5,No,Yes,Kenya,2011,other
1090,Male,50,100,,1,5,No,Yes,Kenya,2011,other
117,Female,0,1,,6,15,Yes,No,Kenya,2011,house
117,Female,0,1,,6,15,Yes,No,Kenya,2011,house
117,Female,0,1,,6,15,Yes,No,Kenya,2011,house
117,Female,0,1,,6,15,No,Yes,Kenya,2011,other
117,Female,0,1,,6,15,No,Yes,Kenya,2011,other
124,Female,0,1,,6,15,No,Yes,Kenya,2011,other
124,Female,0,1,,6,15,No,Yes,Kenya,2011,other
132,Female,0,1,,6,15,No,Yes,Kenya,2011,other
132,Female,0,1,,6,15,No,Yes,Kenya,2011,other
132,Female,0,1,,6,15,No,Yes,Kenya,2011,other
132,Female,0,1,,6,15,No,Yes,Kenya,2011,other
155,Female,0,1,,6,15,No,Yes,Kenya,2011,other
254,Male,0,1,,6,15,No,Yes,Kenya,2011,other
254,Male,0,1,,6,15,No,Yes,Kenya,2011,other
254,Male,0,1,,6,15,No,Yes,Kenya,2011,other
254,Male,0,1,,6,15,No,Yes,Kenya,2011,other
265,Female,0,1,,6,15,Yes,No,Kenya,2011,house
265,Female,0,1,,6,15,No,Yes,Kenya,2011,other
265,Female,0,1,,6,15,No,Yes,Kenya,2011,other
274,Male,0,1,,6,15,No,Yes,Kenya,2011,other
274,Male,0,1,,6,15,No,Yes,Kenya,2011,other
274,Male,0,1,,6,15,No,Yes,Kenya,2011,other
297,Female,0,1,,6,15,Yes,No,Kenya,2011,house
297,Female,0,1,,6,15,Yes,No,Kenya,2011,house
297,Female,0,1,,6,15,Yes,No,Kenya,2011,house
297,Female,0,1,,6,15,Yes,No,Kenya,2011,house
297,Female,0,1,,6,15,Yes,No,Kenya,2011,house
324,Female,0,1,,6,15,No,Yes,Kenya,2011,other
324,Female,0,1,,6,15,No,Yes,Kenya,2011,other
324,Female,0,1,,6,15,No,Yes,Kenya,2011,other
324,Female,0,1,,6,15,No,Yes,Kenya,2011,other
324,Female,0,1,,6,15,No,Yes,Kenya,2011,other
324,Female,0,1,,6,15,No,Yes,Kenya,2011,other
324,Female,0,1,,6,15,No,Yes,Kenya,2011,other
324,Female,0,1,,6,15,No,Yes,Kenya,2011,other
324,Female,0,1,,6,15,No,Yes,Kenya,2011,other
326,Male,0,1,,6,15,Yes,No,Kenya,2011,house
326,Male,0,1,,6,15,Yes,No,Kenya,2011,house
365,Female,0,1,,6,15,Yes,No,Kenya,2011,house
365,Female,0,1,,6,15,Yes,No,Kenya,2011,house
365,Female,0,1,,6,15,Yes,No,Kenya,2011,house
365,Female,0,1,,6,15,No,Yes,Kenya,2011,other
365,Female,0,1,,6,15,Yes,No,Kenya,2011,house
365,Female,0,1,,6,15,Yes,No,Kenya,2011,house
365,Female,0,1,,6,15,Yes,No,Kenya,2011,house
365,Female,0,1,,6,15,No,Yes,Kenya,2011,other
367,Female,0,1,,6,15,No,Yes,Kenya,2011,other
367,Female,0,1,,6,15,No,Yes,Kenya,2011,other
367,Female,0,1,,6,15,No,Yes,Kenya,2011,other
367,Female,0,1,,6,15,No,Yes,Kenya,2011,other
367,Female,0,1,,6,15,No,Yes,Kenya,2011,other
367,Female,0,1,,6,15,No,Yes,Kenya,2011,other
367,Female,0,1,,6,15,No,Yes,Kenya,2011,other
367,Female,0,1,,6,15,No,Yes,Kenya,2011,other
367,Female,0,1,,6,15,No,Yes,Kenya,2011,other
367,Female,0,1,,6,15,No,Yes,Kenya,2011,other
367,Female,0,1,,6,15,No,Yes,Kenya,2011,other
367,Female,0,1,,6,15,No,Yes,Kenya,2011,other
367,Female,0,1,,6,15,No,Yes,Kenya,2011,other
367,Female,0,1,,6,15,No,Yes,Kenya,2011,other
367,Female,0,1,,6,15,No,Yes,Kenya,2011,other
367,Female,0,1,,6,15,No,Yes,Kenya,2011,other
367,Female,0,1,,6,15,No,Yes,Kenya,2011,other
367,Female,0,1,,6,15,No,Yes,Kenya,2011,other
367,Female,0,1,,6,15,No,Yes,Kenya,2011,other
367,Female,0,1,,6,15,No,Yes,Kenya,2011,other
367,Female,0,1,,6,15,No,Yes,Kenya,2011,other
367,Female,0,1,,6,15,No,Yes,Kenya,2011,other
367,Female,0,1,,6,15,No,Yes,Kenya,2011,other
367,Female,0,1,,6,15,No,Yes,Kenya,2011,other
397,Female,0,1,,6,15,No,Yes,Kenya,2011,other
397,Female,0,1,,6,15,No,Yes,Kenya,2011,other
397,Female,0,1,,6,15,No,Yes,Kenya,2011,other
397,Female,0,1,,6,15,No,Yes,Kenya,2011,other
397,Female,0,1,,6,15,Yes,No,Kenya,2011,house
397,Female,0,1,,6,15,No,Yes,Kenya,2011,other
397,Female,0,1,,6,15,Yes,No,Kenya,2011,house
397,Female,0,1,,6,15,No,Yes,Kenya,2011,other
406,Female,0,1,,6,15,Yes,No,Kenya,2011,house
442,Male,0,1,,6,15,Yes,No,Kenya,2011,house
442,Male,0,1,,6,15,Yes,No,Kenya,2011,house
442,Male,0,1,,6,15,Yes,No,Kenya,2011,house
442,Male,0,1,,6,15,Yes,No,Kenya,2011,house
442,Male,0,1,,6,15,Yes,No,Kenya,2011,house
442,Male,0,1,,6,15,Yes,No,Kenya,2011,house
442,Male,0,1,,6,15,Yes,No,Kenya,2011,house
445,Female,0,1,,6,15,No,Yes,Kenya,2011,other
445,Female,0,1,,6,15,No,Yes,Kenya,2011,other
445,Female,0,1,,6,15,No,Yes,Kenya,2011,other
445,Female,0,1,,6,15,No,Yes,Kenya,2011,other
445,Female,0,1,,6,15,No,Yes,Kenya,2011,other
445,Female,0,1,,6,15,No,Yes,Kenya,2011,other
445,Female,0,1,,6,15,No,Yes,Kenya,2011,other
445,Female,0,1,,6,15,Yes,No,Kenya,2011,house
447,Female,0,1,,6,15,No,Yes,Kenya,2011,other
447,Female,0,1,,6,15,Yes,No,Kenya,2011,house
447,Female,0,1,,6,15,Yes,No,Kenya,2011,house
459,Male,0,1,,6,15,Yes,No,Kenya,2011,house
459,Male,0,1,,6,15,Yes,No,Kenya,2011,house
459,Male,0,1,,6,15,Yes,No,Kenya,2011,house
459,Male,0,1,,6,15,Yes,No,Kenya,2011,house
459,Male,0,1,,6,15,No,Yes,Kenya,2011,other
459,Male,0,1,,6,15,No,Yes,Kenya,2011,other
459,Male,0,1,,6,15,Yes,No,Kenya,2011,house
459,Male,0,1,,6,15,No,Yes,Kenya,2011,other
466,Male,0,1,,6,15,Yes,No,Kenya,2011,house
466,Male,0,1,,6,15,Yes,No,Kenya,2011,house
466,Male,0,1,,6,15,Yes,No,Kenya,2011,house
466,Male,0,1,,6,15,Yes,No,Kenya,2011,house
479,Female,0,1,,6,15,Yes,No,Kenya,2011,house
479,Female,0,1,,6,15,No,Yes,Kenya,2011,other
479,Female,0,1,,6,15,Yes,No,Kenya,2011,house
479,Female,0,1,,6,15,Yes,No,Kenya,2011,house
479,Female,0,1,,6,15,No,Yes,Kenya,2011,other
487,Female,0,1,,6,15,Yes,No,Kenya,2011,house
487,Female,0,1,,6,15,Yes,No,Kenya,2011,house
487,Female,0,1,,6,15,Yes,No,Kenya,2011,house
487,Female,0,1,,6,15,Yes,No,Kenya,2011,house
489,Male,0,1,,6,15,Yes,No,Kenya,2011,house
489,Male,0,1,,6,15,Yes,No,Kenya,2011,house
489,Male,0,1,,6,15,Yes,No,Kenya,2011,house
489,Male,0,1,,6,15,Yes,No,Kenya,2011,house
489,Male,0,1,,6,15,No,Yes,Kenya,2011,other
493,Female,0,1,,6,15,Yes,No,Kenya,2011,house
493,Female,0,1,,6,15,Yes,No,Kenya,2011,house
500,Male,0,1,,6,15,Yes,No,Kenya,2011,house
500,Male,0,1,,6,15,No,Yes,Kenya,2011,other
537,Female,0,1,,6,15,Yes,No,Kenya,2011,house
537,Female,0,1,,6,15,Yes,No,Kenya,2011,house
537,Female,0,1,,6,15,Yes,No,Kenya,2011,house
537,Female,0,1,,6,15,No,Yes,Kenya,2011,other
537,Female,0,1,,6,15,No,Yes,Kenya,2011,other
537,Female,0,1,,6,15,No,Yes,Kenya,2011,other
543,Male,0,1,,6,15,No,Yes,Kenya,2011,other
543,Male,0,1,,6,15,No,Yes,Kenya,2011,other
543,Male,0,1,,6,15,No,Yes,Kenya,2011,other
543,Male,0,1,,6,15,Yes,No,Kenya,2011,house
543,Male,0,1,,6,15,No,Yes,Kenya,2011,other
543,Male,0,1,,6,15,No,Yes,Kenya,2011,other
543,Male,0,1,,6,15,No,Yes,Kenya,2011,other
543,Male,0,1,,6,15,Yes,No,Kenya,2011,house
543,Male,0,1,,6,15,No,Yes,Kenya,2011,other
543,Male,0,1,,6,15,Yes,No,Kenya,2011,house
543,Male,0,1,,6,15,No,Yes,Kenya,2011,other
543,Male,0,1,,6,15,No,Yes,Kenya,2011,other
543,Male,0,1,,6,15,No,Yes,Kenya,2011,other
543,Male,0,1,,6,15,No,Yes,Kenya,2011,other
561,Female,0,1,,6,15,Yes,No,Kenya,2011,house
561,Female,0,1,,6,15,Yes,No,Kenya,2011,house
561,Female,0,1,,6,15,Yes,No,Kenya,2011,house
561,Female,0,1,,6,15,Yes,No,Kenya,2011,house
561,Female,0,1,,6,15,Yes,No,Kenya,2011,house
561,Female,0,1,,6,15,Yes,No,Kenya,2011,house
561,Female,0,1,,6,15,No,Yes,Kenya,2011,other
561,Female,0,1,,6,15,Yes,No,Kenya,2011,house
561,Female,0,1,,6,15,Yes,No,Kenya,2011,house
567,Female,0,1,,6,15,No,Yes,Kenya,2011,other
567,Female,0,1,,6,15,Yes,No,Kenya,2011,house
579,Male,0,1,,6,15,Yes,No,Kenya,2011,house
581,Male,0,1,,6,15,No,Yes,Kenya,2011,other
581,Male,0,1,,6,15,No,Yes,Kenya,2011,other
581,Male,0,1,,6,15,No,Yes,Kenya,2011,other
581,Male,0,1,,6,15,Yes,No,Kenya,2011,house
593,Male,0,1,,6,15,No,Yes,Kenya,2011,other
593,Male,0,1,,6,15,No,Yes,Kenya,2011,other
593,Male,0,1,,6,15,No,Yes,Kenya,2011,other
593,Male,0,1,,6,15,No,Yes,Kenya,2011,other
593,Male,0,1,,6,15,Yes,No,Kenya,2011,house
598,Female,0,1,,6,15,Yes,No,Kenya,2011,house
598,Female,0,1,,6,15,Yes,No,Kenya,2011,house
598,Female,0,1,,6,15,Yes,No,Kenya,2011,house
598,Female,0,1,,6,15,No,Yes,Kenya,2011,other
598,Female,0,1,,6,15,No,Yes,Kenya,2011,other
601,Male,0,1,,6,15,No,Yes,Kenya,2011,other
601,Male,0,1,,6,15,No,Yes,Kenya,2011,other
601,Male,0,1,,6,15,No,Yes,Kenya,2011,other
601,Male,0,1,,6,15,No,Yes,Kenya,2011,other
601,Male,0,1,,6,15,Yes,No,Kenya,2011,house
601,Male,0,1,,6,15,No,Yes,Kenya,2011,other
649,Male,0,1,,6,15,No,Yes,Kenya,2011,other
649,Male,0,1,,6,15,No,Yes,Kenya,2011,other
649,Male,0,1,,6,15,No,Yes,Kenya,2011,other
649,Male,0,1,,6,15,Yes,No,Kenya,2011,house
649,Male,0,1,,6,15,No,Yes,Kenya,2011,other
649,Male,0,1,,6,15,No,Yes,Kenya,2011,other
649,Male,0,1,,6,15,No,Yes,Kenya,2011,other
655,Male,0,1,,6,15,No,Yes,Kenya,2011,other
655,Male,0,1,,6,15,No,Yes,Kenya,2011,other
655,Male,0,1,,6,15,No,Yes,Kenya,2011,other
655,Male,0,1,,6,15,No,Yes,Kenya,2011,other
655,Male,0,1,,6,15,No,Yes,Kenya,2011,other
655,Male,0,1,,6,15,No,Yes,Kenya,2011,other
671,Female,0,1,,6,15,No,Yes,Kenya,2011,other
686,Male,0,1,,6,15,No,Yes,Kenya,2011,other
686,Male,0,1,,6,15,No,Yes,Kenya,2011,other
686,Male,0,1,,6,15,No,Yes,Kenya,2011,other
691,Male,0,1,,6,15,No,Yes,Kenya,2011,other
691,Male,0,1,,6,15,No,Yes,Kenya,2011,other
691,Male,0,1,,6,15,No,Yes,Kenya,2011,other
691,Male,0,1,,6,15,No,Yes,Kenya,2011,other
691,Male,0,1,,6,15,No,Yes,Kenya,2011,other
691,Male,0,1,,6,15,No,Yes,Kenya,2011,other
691,Male,0,1,,6,15,No,Yes,Kenya,2011,other
691,Male,0,1,,6,15,No,Yes,Kenya,2011,other
691,Male,0,1,,6,15,No,Yes,Kenya,2011,other
691,Male,0,1,,6,15,No,Yes,Kenya,2011,other
691,Male,0,1,,6,15,No,Yes,Kenya,2011,other
691,Male,0,1,,6,15,No,Yes,Kenya,2011,other
691,Male,0,1,,6,15,No,Yes,Kenya,2011,other
691,Male,0,1,,6,15,No,Yes,Kenya,2011,other
697,Female,0,1,,6,15,No,Yes,Kenya,2011,other
697,Female,0,1,,6,15,No,Yes,Kenya,2011,other
697,Female,0,1,,6,15,Yes,No,Kenya,2011,house
697,Female,0,1,,6,15,No,Yes,Kenya,2011,other
697,Female,0,1,,6,15,Yes,No,Kenya,2011,house
697,Female,0,1,,6,15,No,Yes,Kenya,2011,other
702,Female,0,1,,6,15,Yes,No,Kenya,2011,house
706,Female,0,1,,6,15,Yes,No,Kenya,2011,house
706,Female,0,1,,6,15,Yes,No,Kenya,2011,house
706,Female,0,1,,6,15,Yes,No,Kenya,2011,house
706,Female,0,1,,6,15,Yes,No,Kenya,2011,house
717,Male,0,1,,6,15,Yes,No,Kenya,2011,house
717,Male,0,1,,6,15,Yes,No,Kenya,2011,house
717,Male,0,1,,6,15,Yes,No,Kenya,2011,house
717,Male,0,1,,6,15,Yes,No,Kenya,2011,house
717,Male,0,1,,6,15,Yes,No,Kenya,2011,house
723,Female,0,1,,6,15,No,Yes,Kenya,2011,other
723,Female,0,1,,6,15,Yes,No,Kenya,2011,house
723,Female,0,1,,6,15,No,Yes,Kenya,2011,other
723,Female,0,1,,6,15,No,Yes,Kenya,2011,other
723,Female,0,1,,6,15,No,Yes,Kenya,2011,other
723,Female,0,1,,6,15,Yes,No,Kenya,2011,house
723,Female,0,1,,6,15,No,Yes,Kenya,2011,other
723,Female,0,1,,6,15,No,Yes,Kenya,2011,other
727,Female,0,1,,6,15,Yes,No,Kenya,2011,house
730,Male,0,1,,6,15,Yes,No,Kenya,2011,house
730,Male,0,1,,6,15,Yes,No,Kenya,2011,house
734,Female,0,1,,6,15,Yes,No,Kenya,2011,house
740,Female,0,1,,6,15,No,Yes,Kenya,2011,other
740,Female,0,1,,6,15,No,Yes,Kenya,2011,other
740,Female,0,1,,6,15,Yes,No,Kenya,2011,house
741,Male,0,1,,6,15,Yes,No,Kenya,2011,house
741,Male,0,1,,6,15,Yes,No,Kenya,2011,house
741,Male,0,1,,6,15,Yes,No,Kenya,2011,house
753,Female,0,1,,6,15,Yes,No,Kenya,2011,house
753,Female,0,1,,6,15,No,Yes,Kenya,2011,other
